,content_id
9512,4630
2511,4628
2510,4628
9988,4628
9677,4628
8703,4628
9824,4627
6433,4627
2509,4627
8672,4627
4703,4626
8872,4626
9811,4626
9976,4625
9731,4625
8309,4624
8848,4623
8855,4623
9852,4622
9408,4622
8692,4622
8861,4621
7244,4621
8176,4621
7246,4621
9090,4621
7245,4621
9147,4620
8005,4620
7247,4620
8947,4619
9733,4619
9064,4619
7998,4619
9660,4619
9549,4619
9802,4618
9370,4618
8849,4618
8850,4616
9188,4615
8798,4615
8669,4615
8834,4615
9671,4615
9655,4614
9116,4614
9746,4614
8956,4613
9565,4613
8595,4612
9135,4612
8937,4612
9406,4612
9784,4612
5421,4612
8326,4611
9352,4611
9661,4611
9907,4611
9521,4610
3234,4610
9513,4610
8691,4609
5932,4609
41,4609
9070,4609
3235,4609
3236,4608
9385,4608
8506,4607
9653,4607
9950,4606
7999,4606
9594,4606
9940,4606
9730,4606
9996,4606
8840,4606
9679,4606
9638,4605
8991,4605
9791,4605
9380,4605
8413,4605
9951,4605
8887,4604
8388,4603
8323,4603
9589,4603
8498,4603
3466,4603
5623,4603
9664,4603
8765,4603
8668,4603
4247,4602
9439,4602
3465,4602
8801,4601
8325,4601
4549,4601
9423,4601
3467,4601
9729,4600
9626,4600
10381,4600
10380,4600
9120,4600
7295,4600
8897,4600
9002,4600
7297,4599
2793,4599
10001,4599
9937,4599
9637,4599
7296,4599
7298,4598
8699,4598
8337,4597
8661,4597
9870,4597
3620,4597
8361,4597
2791,4597
9392,4597
2792,4597
8365,4596
8169,4596
8912,4596
9830,4596
4499,4595
8306,4594
4084,4594
6306,4594
9148,4594
8982,4594
9313,4593
9888,4593
8932,4593
9766,4592
8355,4592
9768,4592
9652,4592
8347,4591
8994,4591
9350,4591
9591,4590
8839,4590
9419,4589
8436,4589
9170,4589
8344,4589
8410,4589
8876,4589
9604,4587
8749,4587
4115,4587
9109,4585
9935,4585
8320,4584
9459,4584
9946,4584
3922,4584
8384,4582
8416,4581
9185,4581
9938,4581
9781,4581
9411,4580
8777,4580
8858,4580
8346,4579
4517,4579
9048,4578
8978,4578
4189,4577
8588,4577
9932,4577
8657,4576
9801,4575
9317,4575
8762,4575
9949,4575
9844,4575
8404,4575
9957,4575
5291,4574
9675,4574
3108,4573
8443,4573
3109,4573
9971,4573
9886,4572
8857,4572
3110,4572
5176,4572
8574,4572
9842,4572
9511,4572
9803,4571
8972,4571
9636,4571
9543,4571
8949,4570
9651,4570
9891,4569
10004,4569
6378,4569
6315,4569
8851,4569
8904,4569
3916,4569
9989,4568
8360,4566
8573,4566
9522,4566
9393,4566
9910,4566
1686,4566
9121,4566
9817,4565
5790,4565
9347,4565
8808,4565
1685,4564
1687,4564
10823,4563
8172,4563
10825,4562
9828,4562
10824,4562
8882,4562
5302,4562
10826,4562
8341,4562
8710,4561
10225,4561
10226,4561
10224,4561
10227,4561
8860,4561
9939,4560
9367,4559
8439,4559
9623,4559
9831,4559
1790,4558
1791,4558
1792,4558
3584,4557
8684,4555
8370,4555
9667,4555
9431,4555
3780,4555
9960,4555
8950,4554
9199,4553
9108,4553
9747,4553
9860,4552
9084,4552
5841,4552
9962,4552
9980,4552
5699,4552
8686,4552
9504,4551
8603,4551
8567,4551
8415,4551
8004,4551
9627,4550
6366,4549
9520,4549
9769,4549
8941,4549
9981,4549
9204,4549
9536,4548
8417,4548
8877,4547
8367,4547
9814,4547
6131,4547
6303,4546
4505,4546
9665,4546
9063,4546
9959,4546
8853,4546
8709,4546
9001,4545
9435,4545
3789,4545
9972,4545
8682,4544
8587,4544
9417,4544
3657,4544
9806,4543
8816,4543
2837,4543
2836,4543
8802,4543
9507,4543
9138,4543
9956,4542
8424,4542
8681,4542
4315,4542
2838,4542
9391,4541
10881,4541
10880,4541
9162,4541
9609,4541
9357,4541
10879,4541
10882,4541
9944,4540
8926,4540
9446,4540
6546,4539
6548,4539
6547,4539
8305,4539
6545,4539
9917,4539
8845,4538
8581,4538
8385,4538
5893,4538
8359,4538
9358,4537
9196,4537
9538,4537
8990,4537
9966,4536
8952,4536
9816,4536
9955,4536
8874,4535
9398,4535
8597,4535
9130,4535
7989,4535
8919,4535
8925,4534
9837,4534
7530,4534
9531,4534
9739,4534
8510,4534
8856,4533
8888,4533
8354,4533
9416,4533
8295,4532
9359,4532
11110,4531
8660,4531
11107,4531
7529,4531
9644,4531
11108,4531
9904,4531
8366,4531
7531,4531
5559,4531
11109,4531
5765,4531
7528,4530
8939,4530
9895,4530
9615,4530
8678,4530
3166,4529
11464,4529
8324,4529
8914,4529
9602,4528
9412,4527
10218,4527
8342,4527
10219,4527
9825,4527
8310,4527
3165,4526
8667,4526
10216,4526
3167,4525
9564,4525
9865,4525
8988,4525
9931,4524
9646,4524
8371,4524
5462,4524
8929,4524
4146,4523
3293,4522
4134,4522
3292,4522
3291,4522
9832,4522
9676,4522
9409,4521
7996,4521
5785,4520
9131,4520
9038,4520
8832,4520
9635,4520
4640,4520
9050,4519
9838,4519
9618,4519
9640,4518
8316,4518
9134,4517
8009,4517
9372,4517
9970,4517
9871,4516
9123,4516
6364,4516
9617,4516
9447,4516
8419,4516
4512,4515
9855,4515
9470,4515
9561,4515
8303,4514
9785,4514
8967,4513
9368,4513
9908,4513
9862,4513
9793,4512
8863,4512
9912,4512
8680,4511
5132,4511
9006,4511
8429,4510
9841,4509
9198,4509
4509,4509
3958,4509
4355,4509
9777,4509
9505,4509
9815,4508
5920,4508
2142,4508
8948,4508
2143,4507
2141,4507
6232,4507
8383,4506
8910,4506
9680,4505
9760,4505
9190,4504
9356,4503
9189,4503
6298,4502
9436,4502
6181,4502
8773,4502
9117,4501
5353,4501
8353,4500
8563,4500
8793,4500
8407,4500
9829,4499
9883,4499
9181,4498
2904,4498
9544,4497
9452,4497
9863,4497
9420,4497
8382,4495
8433,4495
8689,4495
9578,4495
9605,4494
9672,4494
5471,4493
6504,4492
8556,4492
9741,4492
6502,4492
9588,4492
6503,4492
6501,4492
9748,4492
8357,4492
8736,4491
8674,4491
8180,4491
8177,4491
8441,4491
9879,4491
9794,4490
8871,4489
9378,4489
9767,4488
9414,4488
8846,4488
8582,4488
9654,4488
8859,4487
8806,4486
2719,4486
5510,4486
2720,4486
8319,4486
9453,4485
9361,4485
2721,4485
9374,4483
9738,4481
9534,4480
8562,4480
9388,4480
8903,4479
9562,4478
8013,4478
8374,4478
9919,4477
9827,4477
9124,4477
8741,4477
4819,4477
9421,4476
9840,4476
9364,4475
8830,4475
11539,4474
8865,4474
8996,4474
9887,4474
9413,4474
5931,4473
9389,4473
5721,4473
8975,4472
3412,4472
9145,4471
9854,4471
9902,4470
8577,4470
8314,4470
9593,4469
9797,4469
2639,4469
2640,4469
3411,4468
9443,4468
2638,4468
8558,4468
3413,4467
9381,4467
9171,4467
8294,4467
9755,4467
8381,4466
9662,4466
1821,4466
1820,4466
1822,4465
9647,4465
9343,4465
7991,4465
9765,4465
7987,4464
2014,4464
2012,4464
9590,4464
4366,4464
2013,4464
4403,4463
8924,4462
8992,4462
9376,4462
5135,4461
8679,4461
9943,4460
9953,4460
9603,4459
4744,4459
8578,4459
9978,4458
9523,4458
9616,4458
5745,4457
4251,4456
5910,4455
8189,4455
8386,4455
9872,4455
8440,4454
9807,4454
8555,4454
6421,4454
8565,4453
8844,4453
9146,4453
9525,4453
8835,4452
9674,4451
8604,4450
9390,4450
9788,4450
9402,4450
9404,4450
8867,4449
8570,4449
5901,4449
9526,4449
8890,4449
9845,4448
4339,4448
8917,4448
9823,4448
8987,4446
9438,4446
10243,4445
6554,4445
6556,4445
6553,4445
10240,4445
10241,4445
10242,4445
6555,4445
9192,4444
8908,4444
8671,4444
1468,4444
4249,4444
9782,4444
8868,4443
1467,4443
9110,4442
9920,4442
1466,4442
9125,4441
16363,4441
9889,4441
8307,4440
9518,4440
9540,4440
5884,4439
9948,4439
9576,4438
4309,4438
8435,4438
9914,4437
9770,4435
8916,4435
5735,4435
9429,4435
9929,4435
6302,4435
6211,4434
8677,4433
9759,4432
9607,4431
8768,4431
6235,4431
9532,4430
5016,4430
9979,4430
8409,4429
8965,4429
9365,4428
8568,4428
9157,4427
8901,4427
9360,4425
8339,4425
9601,4425
3163,4425
5024,4424
5433,4422
9995,4422
3164,4422
9756,4422
9394,4422
3162,4422
9743,4421
8313,4421
6086,4421
4073,4420
8753,4420
8167,4420
9165,4419
8954,4419
8701,4419
9128,4418
9612,4418
10177,4417
10178,4417
9524,4417
10179,4417
10176,4417
8804,4417
9139,4416
9849,4416
8569,4415
9383,4415
9848,4414
8664,4413
9354,4412
9853,4412
3691,4412
8322,4412
9826,4412
9456,4411
9400,4411
8655,4410
9571,4410
8598,4409
8301,4408
4441,4408
8909,4408
8837,4408
1421,4406
3486,4406
3487,4406
1423,4406
3488,4406
1422,4406
6474,4406
9471,4406
6024,4405
8943,4405
10296,4404
8442,4404
10298,4404
10297,4404
10299,4404
9634,4403
1563,4403
9918,4402
9681,4402
9348,4401
8586,4401
1564,4401
5296,4401
8675,4401
1562,4400
9967,4398
2739,4396
10143,4396
10140,4396
10142,4396
3415,4396
7696,4396
10141,4396
2738,4396
3414,4396
7697,4396
7695,4396
7694,4396
8345,4396
7698,4396
8463,4395
3416,4395
9137,4395
8747,4394
2737,4394
9386,4394
8930,4394
5506,4393
8584,4393
9613,4393
8928,4393
8968,4392
9881,4392
8452,4391
8434,4389
8862,4388
3419,4387
9566,4387
9127,4386
3624,4386
3418,4384
3417,4384
10337,4383
10338,4383
10336,4383
10339,4383
8008,4381
8601,4381
2212,4380
2213,4379
9954,4379
2214,4379
9427,4379
7691,4377
9843,4377
9610,4377
8934,4377
7693,4376
9732,4376
7689,4376
7690,4376
7692,4376
9460,4375
8571,4375
8852,4375
8698,4374
5425,4374
6089,4374
9792,4373
8985,4373
4255,4372
9377,4372
9928,4372
4352,4370
8368,4369
6267,4368
9851,4367
4041,4367
8940,4367
9968,4366
9798,4365
3586,4364
9707,4364
9115,4363
8373,4363
9598,4362
9555,4362
9542,4361
10254,4361
9869,4361
10252,4361
10253,4361
10255,4361
11046,4360
11044,4360
11045,4360
11043,4360
11003,4358
11004,4358
11005,4358
11006,4358
9191,4356
8422,4356
5868,4354
2165,4353
2166,4352
4735,4352
8387,4352
2167,4352
10347,4351
9597,4351
10346,4351
10345,4351
10344,4351
4845,4350
11603,4349
11605,4349
9396,4349
11604,4349
5042,4349
74,4345
9926,4345
3432,4345
3434,4344
3433,4344
2468,4343
8960,4343
3907,4343
3566,4343
9619,4343
2469,4343
2467,4343
9947,4342
6999,4340
6997,4340
6996,4340
8881,4340
7000,4340
6998,4339
8883,4338
9600,4337
9516,4337
6090,4337
9934,4336
2998,4335
2999,4335
8181,4334
2997,4334
5101,4333
6446,4333
6157,4332
9622,4330
9999,4329
8602,4329
4593,4328
8879,4328
9432,4328
9641,4327
9952,4327
838,4326
9387,4326
8999,4325
1802,4324
9410,4323
4486,4323
1804,4323
1803,4323
9969,4323
8935,4321
3183,4319
3185,4319
3184,4319
3468,4318
8704,4317
8557,4316
3469,4316
3470,4315
9560,4313
5878,4311
6100,4311
9403,4310
5311,4310
8676,4310
5783,4306
8970,4304
4204,4302
8973,4300
9773,4299
6222,4298
10263,4296
10261,4296
10260,4296
10262,4296
5587,4295
4694,4294
2246,4294
5315,4292
9290,4292
2245,4292
3575,4292
2247,4291
4042,4288
9834,4288
4232,4286
11151,4286
9118,4283
6275,4278
3320,4278
3319,4278
9468,4278
3318,4278
2711,4277
8499,4277
2710,4277
2712,4276
9379,4276
9005,4276
9993,4275
9363,4271
2840,4270
2839,4269
2841,4269
4843,4269
6025,4267
6390,4264
8297,4262
4485,4259
3992,4257
2516,4256
2515,4256
6358,4256
2517,4256
4032,4255
5905,4254
1470,4250
5633,4250
1469,4250
1471,4250
9945,4250
28034,4249
26711,4246
5845,4246
4279,4244
4471,4243
11036,4242
11035,4242
11037,4242
11038,4242
2411,4233
2410,4232
2412,4232
6447,4232
11315,4231
9533,4229
6196,4228
9569,4227
8946,4226
9382,4224
6401,4219
3135,4218
1689,4217
3136,4216
1690,4216
1688,4216
14015,4214
3446,4213
4560,4213
3445,4211
4823,4211
3444,4211
3137,4209
7862,4203
6328,4202
11697,4201
9300,4198
3187,4196
3186,4195
3188,4195
2718,4194
2717,4193
2716,4193
4178,4192
7706,4191
7705,4191
7708,4191
7707,4191
5959,4190
12655,4189
1462,4189
2797,4188
2799,4188
2798,4187
1460,4187
1461,4187
4278,4186
8836,4184
5638,4182
4792,4181
5929,4178
9351,4172
3128,4169
3127,4168
3126,4168
4859,4165
6080,4162
4364,4159
7946,4156
3849,4156
2972,4151
2971,4150
2970,4149
6299,4147
5303,4147
3248,4147
3246,4146
11703,4146
9330,4146
2150,4146
3247,4145
2152,4145
2151,4145
5863,4142
6458,4139
2328,4137
2326,4137
3740,4135
10807,4133
10809,4133
10808,4133
10810,4133
4506,4131
4404,4128
9293,4127
6383,4127
6666,4121
3674,4121
1836,4116
1835,4115
1837,4115
4808,4113
7438,4109
2050,4109
2048,4109
8472,4109
7439,4109
2829,4105
2827,4105
2828,4104
6027,4102
4920,4095
11350,4095
5891,4089
3937,4087
9270,4086
5530,4085
4282,4083
6678,4082
10926,4081
10925,4081
10924,4080
10923,4079
1500,4078
1499,4077
4760,4074
11435,4073
3460,4069
3459,4067
5828,4066
3461,4064
5543,4062
2128,4059
2127,4059
6363,4059
11419,4059
2126,4058
5513,4057
2896,4055
2897,4055
2895,4055
1912,4055
1910,4054
1911,4053
4977,4052
8492,4052
5123,4048
6044,4047
6297,4046
6139,4046
5629,4046
9683,4042
3997,4041
4296,4040
4317,4039
4722,4036
4290,4036
4127,4035
9335,4034
7304,4033
7303,4032
7305,4032
5566,4032
10796,4031
7306,4031
10797,4031
10795,4031
10798,4031
4346,4030
3954,4029
10902,4026
10900,4026
10901,4026
10899,4026
5740,4026
6412,4024
5856,4024
3989,4022
6304,4022
2830,4019
2832,4018
2831,4018
5519,4016
4963,4014
5874,4014
5505,4013
5210,4012
6064,4011
6448,4006
6677,4005
6170,4004
6402,3998
11241,3996
4552,3995
5479,3994
2768,3986
2767,3986
2769,3985
6011,3983
1465,3981
1464,3979
1463,3979
6365,3978
8060,3977
8063,3977
8062,3977
8061,3977
8059,3977
2866,3973
2865,3973
2867,3973
4855,3971
1843,3969
1841,3967
1842,3967
4323,3966
5655,3966
7184,3964
11130,3964
11128,3964
7185,3964
7186,3964
11127,3964
11129,3964
2251,3962
4233,3962
2253,3962
2252,3962
3803,3961
3353,3959
3352,3958
9691,3958
4207,3957
3351,3957
5852,3956
9257,3953
32135,3949
2905,3947
2906,3946
5873,3945
6082,3945
11227,3941
9723,3934
5040,3932
6465,3932
3254,3929
3252,3929
3253,3929
2122,3922
7177,3921
7175,3921
7176,3921
7174,3921
7173,3921
5693,3920
2121,3920
1450,3919
2120,3918
11300,3916
7004,3915
7003,3915
7002,3915
7005,3915
7001,3915
7119,3901
7118,3900
2533,3900
7120,3900
2535,3900
2534,3900
6055,3899
7117,3899
10939,3895
10942,3895
10940,3895
10941,3895
4235,3892
9720,3887
6454,3883
2099,3880
5547,3879
2790,3879
2788,3879
2789,3879
2348,3878
2101,3878
2100,3878
2349,3877
2347,3877
4675,3871
5940,3870
13471,3870
3756,3869
14529,3867
18467,3864
5796,3859
7123,3856
7121,3856
7122,3856
7124,3856
3548,3852
3546,3852
3547,3852
2878,3851
2879,3851
2877,3850
6301,3850
2350,3850
2658,3849
2351,3849
2352,3849
2657,3848
5888,3847
2656,3847
5294,3842
5366,3841
4707,3840
2307,3840
2306,3839
2305,3838
5057,3837
3952,3835
4358,3835
2547,3834
2545,3834
2546,3833
6074,3831
7800,3830
7802,3830
7801,3830
7803,3830
10999,3829
11001,3829
5407,3829
11000,3829
11002,3829
5087,3827
2087,3827
2088,3827
2089,3827
6317,3824
7156,3823
2651,3823
2650,3823
2652,3823
7154,3822
7153,3822
7157,3822
7155,3822
11858,3822
7556,3818
7557,3818
7558,3817
2132,3812
2134,3810
1414,3810
2133,3809
4151,3806
1412,3806
24558,3806
4850,3806
4360,3805
1413,3805
5354,3804
4774,3802
11491,3796
27699,3796
6092,3794
2031,3793
5795,3793
2608,3791
2609,3791
2610,3791
2032,3789
2030,3789
6308,3789
4938,3782
5896,3779
4580,3773
9701,3771
9336,3769
9725,3766
1692,3764
1693,3764
1691,3764
9267,3762
4974,3759
2810,3758
2811,3757
5850,3757
2809,3757
977,3755
8073,3754
8070,3754
8072,3754
8071,3754
8069,3754
11450,3753
22792,3746
5289,3746
9340,3742
3768,3741
6314,3741
3677,3740
6346,3737
1449,3734
1448,3733
6672,3732
15062,3732
6274,3730
4107,3728
5935,3726
4543,3725
6208,3724
1902,3723
1903,3722
1901,3721
3565,3719
4150,3709
11485,3705
4801,3704
5577,3698
3121,3697
17329,3694
3122,3694
3120,3694
2824,3687
2826,3686
2825,3686
4650,3684
4641,3683
5486,3680
4645,3674
6354,3670
6019,3670
3739,3669
9323,3666
32535,3666
11388,3665
10757,3665
10756,3665
5297,3665
10758,3665
10755,3665
5766,3663
4163,3658
4155,3658
6457,3657
5903,3655
3683,3654
11412,3653
1993,3651
1992,3650
1991,3648
3373,3645
1642,3645
3374,3645
3372,3644
1427,3643
1428,3643
1429,3642
4024,3641
7209,3641
7211,3641
7208,3640
7210,3640
4612,3634
5472,3631
11520,3630
1641,3629
4234,3628
1640,3627
9327,3627
4345,3627
6038,3627
5789,3626
5391,3625
9287,3622
5890,3622
6230,3622
4174,3621
11510,3617
5572,3616
4090,3615
4483,3614
4584,3611
3387,3606
4391,3606
4053,3606
3640,3606
3389,3606
4531,3605
27507,3605
3388,3605
22390,3603
3629,3600
3724,3600
12294,3596
3664,3595
5054,3589
6174,3587
4161,3585
5512,3584
9256,3582
6040,3581
20590,3572
11066,3569
11065,3569
11064,3569
4715,3569
11063,3569
8090,3568
8093,3568
8092,3568
8091,3568
8089,3568
4104,3565
5531,3564
9273,3564
8201,3562
3775,3562
3877,3560
5500,3559
3960,3558
3482,3557
3480,3557
3481,3557
4798,3556
11228,3555
4383,3551
4687,3545
4331,3544
3439,3543
3440,3543
3438,3543
2700,3541
5927,3541
2698,3540
2699,3539
1411,3537
4287,3536
1409,3536
1410,3536
7291,3534
7292,3533
7293,3533
7294,3533
2855,3528
2856,3527
6282,3525
2854,3525
5894,3524
4341,3521
6079,3521
5203,3520
1404,3520
4785,3519
1405,3519
1403,3519
10769,3518
10768,3518
10770,3518
10767,3518
4135,3517
4743,3516
9687,3516
2804,3513
2803,3513
2805,3512
11481,3511
3145,3510
3146,3509
3144,3509
5374,3508
2056,3505
2055,3505
5477,3505
2054,3505
11859,3504
5941,3501
4634,3497
9686,3497
26852,3496
11270,3495
4322,3492
6667,3489
5879,3487
5356,3483
27728,3482
4307,3480
1445,3479
1447,3478
1446,3478
16736,3472
8288,3472
4934,3471
2217,3467
6015,3465
2215,3463
2216,3463
28136,3463
4673,3462
3995,3458
5501,3455
24570,3455
2934,3454
2935,3454
8055,3452
2936,3452
3675,3452
8054,3452
8058,3451
8057,3451
8056,3451
5295,3450
10883,3449
2113,3449
10886,3449
4639,3449
10884,3449
10885,3449
8145,3447
8144,3447
2111,3446
2112,3446
8146,3445
8147,3445
8148,3445
5865,3443
4613,3443
6295,3441
3569,3437
4563,3436
5930,3433
5521,3431
2688,3430
4098,3429
1442,3429
1443,3429
1444,3429
7300,3428
9709,3428
7301,3426
7302,3426
11716,3426
7299,3426
3661,3426
10907,3423
10908,3423
10909,3423
10910,3423
10811,3423
6948,3423
10814,3423
2953,3423
2952,3423
10812,3423
10813,3423
2954,3421
2607,3420
2605,3420
6162,3420
2606,3420
2687,3420
3672,3419
7720,3416
7723,3416
7722,3416
7721,3416
7719,3416
11578,3416
4824,3415
5120,3415
11579,3415
11577,3415
11575,3415
11576,3415
3096,3414
3097,3414
8196,3414
3098,3414
2686,3410
4635,3409
5517,3407
4460,3406
5656,3404
4396,3402
5867,3402
6068,3401
9716,3400
5906,3400
4097,3398
7669,3396
7670,3396
11205,3395
3369,3395
3371,3395
3370,3395
11422,3391
17807,3391
12007,3390
7448,3388
7451,3388
7450,3387
7449,3387
5875,3380
3856,3377
6010,3376
2978,3375
2976,3375
2977,3375
11536,3369
4018,3368
11624,3367
11626,3367
11625,3367
11623,3367
2621,3366
2622,3366
2779,3366
2620,3366
6047,3365
2781,3365
16551,3363
2919,3363
2780,3362
2921,3362
2920,3362
4711,3362
10966,3358
10963,3358
10964,3358
10965,3357
5603,3356
3994,3355
6388,3354
8490,3353
8152,3352
8153,3352
8151,3352
4676,3352
8150,3352
8149,3352
4170,3351
5943,3350
4846,3349
5482,3348
10816,3347
10818,3347
10817,3347
10815,3347
2219,3344
6026,3344
2218,3342
2220,3342
10851,3342
10854,3342
10853,3342
4028,3341
3322,3340
3321,3338
3323,3338
5489,3338
13256,3333
4015,3331
5021,3327
11179,3325
11181,3325
11180,3325
11182,3325
17914,3325
4182,3324
9702,3323
1653,3315
1654,3315
1652,3313
6362,3313
11385,3312
5835,3307
5502,3307
9697,3306
3673,3304
5308,3302
4301,3302
5234,3302
5236,3300
5495,3296
7417,3294
7416,3294
7420,3294
7419,3294
3875,3294
7418,3294
6035,3288
9718,3285
5131,3281
4767,3278
4858,3276
6177,3275
5947,3273
9724,3273
2786,3271
2785,3270
2787,3270
4349,3267
5117,3265
2677,3264
4605,3263
2679,3263
2678,3263
8481,3262
3455,3262
3454,3262
5126,3262
3453,3261
3705,3259
3694,3257
4199,3254
5346,3253
1507,3251
18307,3248
4314,3247
2454,3246
2453,3245
2452,3245
1506,3242
7742,3241
7739,3241
7740,3241
7743,3240
7741,3240
1505,3239
4816,3237
29082,3235
11297,3235
3949,3235
11100,3234
11101,3234
11099,3234
11102,3234
3750,3229
4048,3229
7459,3218
7458,3218
7456,3218
7457,3218
11710,3217
6992,3215
6994,3215
6995,3215
6993,3215
6991,3215
3793,3214
4969,3211
6463,3210
3764,3210
5916,3210
11220,3209
9262,3209
30127,3209
4550,3208
32146,3206
11872,3205
11869,3205
11870,3205
11871,3205
11868,3205
26183,3200
3550,3199
9264,3199
11348,3198
6939,3197
11374,3197
6937,3196
6938,3196
3238,3195
3659,3194
11414,3194
4252,3194
4670,3194
3239,3194
3237,3194
3817,3190
10791,3188
10793,3188
10792,3188
10794,3188
9292,3188
2916,3186
11420,3185
2917,3185
3258,3183
3259,3183
3260,3183
3666,3180
4386,3178
6036,3174
11119,3173
11120,3173
11122,3173
11121,3173
11772,3171
5907,3171
9308,3170
5494,3170
10744,3165
10743,3165
10746,3165
4713,3165
10745,3165
3779,3164
10820,3163
10822,3163
10819,3163
4313,3163
10821,3163
8124,3157
8128,3156
8127,3156
8125,3156
8126,3156
2671,3156
2673,3156
2672,3155
19224,3154
6973,3153
6971,3153
6975,3153
6974,3153
6972,3153
7340,3151
7336,3151
7339,3151
7338,3151
7337,3151
9307,3150
4637,3144
7724,3142
10779,3142
10782,3142
10781,3142
10780,3142
7725,3141
7728,3141
7726,3141
7727,3141
3573,3134
5933,3131
3256,3130
3257,3130
4518,3129
4609,3129
7716,3126
11024,3126
7714,3126
7717,3126
11023,3126
3703,3126
7715,3126
11025,3126
7718,3126
11026,3126
5403,3121
4671,3118
9310,3117
10984,3116
11084,3116
11083,3116
11086,3116
11085,3116
10986,3116
10983,3116
10985,3116
4342,3113
5948,3113
21094,3112
4575,3111
5851,3111
3606,3111
4810,3110
11428,3109
4308,3102
4049,3102
9684,3100
5870,3099
10954,3098
10952,3098
10951,3098
10953,3098
4357,3096
3678,3095
4394,3093
11214,3089
10868,3089
10870,3089
10869,3089
10867,3089
9271,3087
10974,3086
10971,3086
10972,3085
5314,3085
10973,3085
9719,3084
5601,3082
7959,3081
3783,3078
3679,3076
5977,3074
5198,3073
9324,3071
3655,3071
9711,3069
5827,3068
8035,3067
8036,3067
8037,3067
8038,3067
8034,3067
2464,3066
2466,3066
2465,3064
4672,3064
5778,3064
5290,3060
11377,3059
7113,3057
10975,3056
7116,3056
3300,3056
10977,3056
7115,3056
7114,3056
10976,3056
3302,3056
10978,3056
3301,3056
4211,3052
5843,3048
5998,3046
30100,3046
7657,3045
7656,3045
9689,3045
7658,3044
5912,3042
4750,3040
10947,3036
10950,3036
10948,3036
10949,3036
5365,3036
4031,3035
4332,3034
27683,3033
9685,3033
7014,3032
5779,3030
3777,3030
24402,3028
4876,3028
5342,3028
2989,3027
2990,3026
9311,3026
2988,3026
11283,3025
4121,3022
5533,3018
7013,3017
7012,3017
4353,3016
11700,3014
7011,3013
3753,3011
1745,3011
3850,3010
5050,3009
10992,3008
2853,3008
2852,3008
10991,3008
10993,3008
10994,3008
2851,3007
3935,3007
7046,3006
30284,3006
7048,3005
7049,3005
7047,3005
7045,3005
1746,3001
4085,3000
10763,2998
10765,2998
10766,2998
10764,2998
4973,2997
7411,2996
7414,2996
7412,2996
7413,2996
7415,2996
7756,2995
10849,2994
10848,2994
10850,2994
10847,2994
7757,2994
5237,2994
7758,2993
7759,2993
9690,2991
1747,2990
4347,2985
11391,2985
11689,2983
11693,2983
11692,2983
11690,2983
11691,2983
6048,2982
4834,2980
5162,2979
4738,2976
14059,2971
5456,2969
3652,2965
18101,2963
8479,2962
4362,2962
5586,2962
5898,2961
5831,2955
4029,2951
4312,2948
8232,2947
9302,2944
3386,2942
3384,2942
4318,2942
3385,2942
9341,2940
3837,2939
11424,2937
4765,2934
5599,2932
3778,2929
3551,2929
5972,2929
8496,2928
8122,2921
8119,2921
8120,2921
8121,2921
8123,2920
3549,2912
10995,2911
7406,2911
10996,2911
10997,2911
10998,2911
32570,2910
7409,2910
7408,2910
7410,2910
7407,2910
5526,2909
5359,2906
3600,2905
5522,2904
7585,2903
7586,2903
7584,2903
4350,2898
9320,2895
1415,2891
1417,2890
1416,2890
4705,2887
6464,2886
9722,2883
6949,2881
6951,2881
6952,2880
6950,2880
4297,2876
5499,2875
5179,2874
7819,2873
7818,2873
7581,2873
7583,2872
7582,2872
7817,2872
7816,2872
19411,2870
11266,2866
7076,2864
7073,2864
7074,2864
3948,2863
4359,2863
7075,2863
21152,2861
26404,2860
4864,2853
9296,2852
9717,2851
4210,2848
4149,2847
4888,2846
4387,2844
4957,2842
4617,2841
4545,2839
9303,2838
3648,2836
11608,2835
4817,2835
11607,2835
5605,2835
11606,2835
10911,2833
10913,2833
10914,2833
10912,2833
4657,2830
11029,2828
11028,2828
11030,2828
11027,2828
5405,2824
7015,2823
5864,2820
4348,2820
4321,2819
7509,2814
7510,2814
3794,2813
5951,2811
5837,2810
3656,2810
4739,2808
82,2801
4699,2799
5100,2799
11256,2799
11314,2799
10898,2794
10897,2794
10895,2794
10896,2794
2741,2783
2742,2783
2740,2783
6169,2781
4570,2780
92,2778
9698,2778
11384,2775
7212,2772
7214,2772
7215,2772
7213,2772
4335,2772
5446,2771
9280,2769
11293,2766
10927,2766
10929,2766
10930,2766
4284,2766
8265,2759
4615,2757
5724,2756
9703,2754
4175,2752
19178,2748
4328,2748
6159,2746
5918,2744
3991,2744
5801,2742
7016,2741
7017,2741
7018,2741
11076,2738
11077,2738
11075,2738
11078,2737
5955,2736
11224,2732
5532,2730
4294,2729
11261,2728
11444,2728
7289,2727
7287,2727
7290,2727
4698,2726
7288,2726
4883,2725
14287,2724
14174,2723
4304,2722
4680,2717
11524,2716
4225,2715
3580,2715
4295,2715
5293,2712
4610,2710
11185,2708
5125,2705
5189,2701
4326,2699
5936,2698
11476,2696
11253,2695
11132,2693
11131,2693
11134,2693
11133,2693
31440,2691
3669,2691
7238,2689
7239,2689
7237,2689
7236,2688
9309,2684
4338,2683
27264,2680
4803,2679
3959,2677
4373,2675
4925,2675
5792,2671
10894,2669
10893,2669
